# generated, 2026-09-01T02:57:22+00:00
# source, results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
72,431177.910088,431177.910088,6.8100,-2.8436,134.7108,43.1073,-12.1235,77.8613,0.668126,-0.143521,-0.730075,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.382,0.4641,39.8854,4.9017,0.8889,,,23.0572,17.7791,40.8363
73,431177.936641,431177.936641,7.0000,-2.5935,134.9608,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.460,0.4641,39.8854,5.4230,0.9111,,,20.7342,13.7473,34.4815
74,431177.964853,431177.964853,6.9810,-2.5936,134.9908,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.000,0.4641,39.8854,5.4477,0.9167,,,20.5145,15.2040,35.7185
75,431177.990776,431177.990776,6.9054,-2.5002,134.7570,42.5985,-8.4254,77.8613,0.669552,-0.099174,-0.736115,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.106,0.4641,39.8854,5.2134,0.8778,,,16.1163,18.0741,34.1904
76,431178.012627,431178.012627,6.9841,-2.4361,134.7295,42.7867,-10.3595,77.8613,0.668198,-0.122149,-0.733888,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.325,0.4641,39.8854,4.9986,0.8278,,,18.2288,19.2915,37.5203
77,431178.044777,431178.044777,6.8187,-2.5810,134.7361,42.7145,-9.2046,77.8613,0.669611,-0.108508,-0.734743,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.787,0.4641,39.8854,5.2363,0.9167,,,23.9742,13.5773,37.5515
78,431178.073779,431178.073779,6.7754,-2.5896,134.9586,42.6010,-8.3963,77.8613,0.669633,-0.098839,-0.736086,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.559,0.4641,39.8854,5.5860,0.9389,,,23.4767,4.7954,28.2721
79,431178.101564,431178.101564,6.8064,-2.5391,134.7884,43.0878,-8.8726,77.8613,0.674944,-0.105362,-0.730308,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.585,0.4641,39.8854,5.2066,0.8944,,,17.4495,12.8825,30.3320
80,431178.130979,431178.130979,7.0577,-2.4678,134.7396,43.2631,-10.1840,77.8613,0.674552,-0.121177,-0.728214,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.914,0.4641,39.8854,4.9732,0.8333,,,21.3647,17.2246,38.5893
81,431178.156362,431178.156362,6.9589,-2.5365,134.6910,42.7171,-8.6848,77.8613,0.670601,-0.102435,-0.734712,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.159,0.4641,39.8854,5.2045,0.8722,,,22.0418,11.4711,33.5129
82,431178.180558,431178.180558,6.8258,-2.5553,134.6949,42.7969,-8.6350,77.8613,0.671701,-0.102005,-0.733766,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.087,0.4641,39.8854,5.3594,0.8611,,,22.2467,12.7672,35.0140
83,431178.212427,431178.212427,6.7827,-2.5373,134.8173,42.3409,-8.5416,77.8613,0.666069,-0.100039,-0.739151,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.460,0.4641,39.8854,5.4445,0.9056,,,16.3610,5.3677,21.7287
84,431178.236693,431178.236693,7.0344,-2.4030,134.7466,43.2072,-7.7447,77.8613,0.678394,-0.092262,-0.728882,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.021,0.4641,39.8854,5.1444,0.8444,,,15.7429,13.8728,29.6157
85,431178.260703,431178.260703,6.8124,-2.6150,134.7280,42.5045,-8.4715,77.8613,0.668276,-0.099535,-0.737224,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.859,0.4641,39.8854,5.3645,0.8556,,,12.2586,4.3819,16.6405
86,431178.288599,431178.288599,6.8278,-2.5411,134.6990,43.1667,-8.5921,77.8613,0.676446,-0.102208,-0.729366,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.667,0.4641,39.8854,5.2982,0.8889,,,11.5830,11.0249,22.6079
87,431178.308917,431178.308917,6.8746,-2.5884,134.7171,43.2191,-8.5122,77.8613,0.677247,-0.101363,-0.728740,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.076,0.4641,39.8854,5.2744,0.8389,,,12.7065,6.3221,19.0286
88,431178.336122,431178.336122,6.9335,-2.4687,134.7191,42.7531,-9.7623,77.8613,0.669011,-0.115105,-0.734285,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.971,0.4641,39.8854,5.1701,0.8500,,,11.6930,9.5395,21.2325
89,431178.364623,431178.364623,6.7730,-2.5835,134.6626,42.6792,-8.4157,77.8613,0.670593,-0.099213,-0.735161,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.916,0.4641,39.8854,5.4667,0.8500,,,11.9541,5.2020,17.1561
90,431178.388126,431178.388126,6.7957,-2.3988,134.7897,42.6500,-9.0362,77.8613,0.669110,-0.106410,-0.735506,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.421,0.4641,39.8854,5.2276,0.8556,,,13.4482,6.0500,19.4982
91,431178.417199,431178.417199,6.9299,-2.5342,134.7078,42.4611,-9.8936,77.8613,0.665050,-0.115994,-0.737736,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.610,0.4641,39.8854,4.9487,0.8722,,,11.4527,19.0462,30.4990
92,431178.444595,431178.444595,7.0921,-2.5936,134.9563,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.900,0.4641,39.8854,5.5388,0.9167,,,12.5274,11.0215,23.5488
