design,freq_hz,n,t_s,delta_med,delta_q25,delta_q75,env_med,env_q25,env_q75
design B (half outer ring),50.0,8,13.92,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,13.94,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,13.96,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,13.98,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.0,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.02,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.04,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.06,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.08,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.1,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.12,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.14,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.16,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.18,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.2,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.22,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.24,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.26,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.28,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.3,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.32,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.34,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.36,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.38,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.4,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.42,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.44,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.46,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.48,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.5,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.52,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.54,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.56,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.58,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.6,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.62,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.64,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.66,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.68,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.7,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.72,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.74,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.76,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.78,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.8,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.82,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.84,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.86,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.88,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.9,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.92,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.94,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.96,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,14.98,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.0,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.02,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.04,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.06,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.08,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.1,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.12,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.14,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.16,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.18,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.2,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.22,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.24,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.26,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.28,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.3,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.32,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.34,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.36,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.38,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.4,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.42,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.44,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.46,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.48,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.5,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.52,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.54,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.56,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.58,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.6,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.62,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.64,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.66,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.68,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.7,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.72,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.74,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.76,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.78,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.8,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.82,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.84,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.86,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.88,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.9,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.92,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.94,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.96,nan,nan,nan,nan,nan,nan
design B (half outer ring),50.0,8,15.98,nan,nan,nan,nan,nan,nan
design B (half outer ring),60.0,3,-1.0,9.0709,4.5628,9.0891,0.9338,0.8823,1.0217
design B (half outer ring),60.0,3,-0.98,9.0305,4.5412,9.0498,0.9265,0.8881,1.008
design B (half outer ring),60.0,3,-0.96,8.958,4.4996,8.996,0.9305,0.9112,1.0174
design B (half outer ring),60.0,3,-0.94,8.9596,4.4988,8.9863,0.9274,0.9158,1.0128
design B (half outer ring),60.0,3,-0.92,8.9804,4.5337,8.9924,0.9593,0.9408,0.9974
design B (half outer ring),60.0,3,-0.9,8.9241,4.5353,8.9492,0.9781,0.9561,1.0161
design B (half outer ring),60.0,3,-0.88,8.9559,4.5757,8.9719,0.9495,0.946,0.9571
design B (half outer ring),60.0,3,-0.86,8.9933,4.6419,9.0063,0.9414,0.9411,0.9531
design B (half outer ring),60.0,3,-0.84,9.0344,4.6965,9.0497,0.9445,0.9322,0.9464
design B (half outer ring),60.0,3,-0.82,9.0494,4.7176,9.0692,0.9217,0.9142,0.9325
design B (half outer ring),60.0,3,-0.8,9.0184,4.6893,9.0673,0.9409,0.9169,0.9451
design B (half outer ring),60.0,3,-0.78,8.9822,4.6606,9.0479,0.9019,0.899,0.9352
design B (half outer ring),60.0,3,-0.76,8.9638,4.6297,9.0191,0.9002,0.8911,0.9375
design B (half outer ring),60.0,3,-0.74,8.9379,4.5914,8.9813,0.8909,0.8895,0.9346
design B (half outer ring),60.0,3,-0.72,8.9527,4.5708,8.9662,0.8947,0.8646,0.9485
design B (half outer ring),60.0,3,-0.7,8.9669,4.5807,8.9787,0.875,0.8596,0.9517
design B (half outer ring),60.0,3,-0.68,8.9316,4.5416,8.9854,0.8465,0.8437,0.9321
design B (half outer ring),60.0,3,-0.66,8.9298,4.489,9.0135,0.8077,0.7993,0.9082
design B (half outer ring),60.0,3,-0.64,8.9645,4.4899,9.0363,0.8291,0.8046,0.9272
design B (half outer ring),60.0,3,-0.62,9.0596,4.5545,9.0874,0.8026,0.7751,0.9186
design B (half outer ring),60.0,3,-0.6,9.0817,4.5695,9.0967,0.8566,0.8007,0.9475
design B (half outer ring),60.0,3,-0.58,9.0943,4.5969,9.1054,0.8626,0.8278,0.9407
design B (half outer ring),60.0,3,-0.56,9.0282,4.5712,9.0657,0.8588,0.8557,0.9506
design B (half outer ring),60.0,3,-0.54,8.9935,4.5617,9.0218,0.8912,0.8897,0.9497
design B (half outer ring),60.0,3,-0.52,8.9888,4.5624,8.9987,0.9077,0.8984,0.9657
design B (half outer ring),60.0,3,-0.5,8.9484,4.5556,8.9823,0.888,0.8874,0.9469
design B (half outer ring),60.0,3,-0.48,8.9555,4.575,9.0077,0.8838,0.8813,0.9348
design B (half outer ring),60.0,3,-0.46,9.0209,4.5928,9.0584,0.8845,0.879,0.9415
design B (half outer ring),60.0,3,-0.44,9.0284,4.5959,9.069,0.8739,0.8721,0.9351
design B (half outer ring),60.0,3,-0.42,9.0612,4.6135,9.0877,0.8802,0.8709,0.9321
design B (half outer ring),60.0,3,-0.4,9.0788,4.6138,9.102,0.898,0.8831,0.9336
design B (half outer ring),60.0,3,-0.38,9.0536,4.5797,9.1073,0.8987,0.8942,0.9443
design B (half outer ring),60.0,3,-0.36,9.052,4.5882,9.0728,0.9013,0.8971,0.9155
design B (half outer ring),60.0,3,-0.34,9.0636,4.5949,9.065,0.925,0.9184,0.9329
design B (half outer ring),60.0,3,-0.32,9.0371,4.5944,9.0523,0.9016,0.8918,0.915
design B (half outer ring),60.0,3,-0.3,8.973,4.5564,9.0147,0.9026,0.8922,0.9156
design B (half outer ring),60.0,3,-0.28,8.95,4.5393,9.0101,0.8992,0.8933,0.9167
design B (half outer ring),60.0,3,-0.26,9.0109,4.5864,9.0477,0.943,0.9274,0.9689
design B (half outer ring),60.0,3,-0.24,9.0679,4.6192,9.0818,0.9413,0.9099,0.9777
design B (half outer ring),60.0,3,-0.22,9.0858,4.6343,9.0946,0.9377,0.8953,0.9761
design B (half outer ring),60.0,3,-0.2,9.0473,4.6214,9.0973,0.9602,0.9076,0.9844
design B (half outer ring),60.0,3,-0.18,8.9975,4.6227,9.0686,0.9795,0.9578,0.9947
design B (half outer ring),60.0,3,-0.16,8.9683,4.6128,9.0426,1.1001,1.0746,1.1242
design B (half outer ring),60.0,3,-0.14,8.9603,4.6276,9.007,1.2904,1.1782,1.4088
design B (half outer ring),60.0,3,-0.12,8.9897,4.6502,8.9999,1.6765,1.3978,1.8558
design B (half outer ring),60.0,3,-0.1,8.8827,4.5945,8.9208,1.9685,1.543,2.1456
design B (half outer ring),60.0,3,-0.08,8.5994,4.4277,8.6454,2.2101,1.6629,2.3664
design B (half outer ring),60.0,3,-0.06,8.1993,4.2166,8.1999,2.3233,1.7336,2.6027
design B (half outer ring),60.0,3,-0.04,7.6802,3.937,7.6892,2.8271,1.9849,3.0121
design B (half outer ring),60.0,3,-0.02,6.9869,3.557,7.0354,3.1209,2.1235,3.4015
design B (half outer ring),60.0,3,0.0,6.2061,3.1718,6.2152,3.6881,2.4023,3.9324
design B (half outer ring),60.0,3,0.02,5.152,2.649,5.2724,4.1082,2.5874,4.4081
design B (half outer ring),60.0,3,0.04,4.2697,2.2335,4.3947,4.6095,2.8331,4.8982
design B (half outer ring),60.0,3,0.06,3.2844,1.7507,3.4989,4.9605,3.005,5.2835
design B (half outer ring),60.0,3,0.08,2.3264,1.2595,2.517,5.3957,3.226,5.7502
design B (half outer ring),60.0,3,0.1,1.4959,0.8255,1.7045,5.739,3.4101,6.1793
design B (half outer ring),60.0,3,0.12,0.9805,0.6013,1.1301,6.2001,3.6558,6.5641
design B (half outer ring),60.0,3,0.14,0.7155,0.4553,0.8639,6.4483,3.7752,6.8355
design B (half outer ring),60.0,3,0.16,0.7966,0.4819,0.8925,6.5936,3.8223,6.9856
design B (half outer ring),60.0,3,0.18,0.8113,0.481,0.8403,6.7811,3.9115,7.1795
design B (half outer ring),60.0,3,0.2,0.6544,0.3987,0.7144,6.9327,3.9839,7.3349
design B (half outer ring),60.0,3,0.22,0.3871,0.2663,0.5926,7.06,4.0275,7.486
design B (half outer ring),60.0,3,0.24,0.3376,0.2499,0.5808,7.1811,4.086,7.6141
design B (half outer ring),60.0,3,0.26,0.4155,0.313,0.6503,7.2906,4.1263,7.6902
design B (half outer ring),60.0,3,0.28,0.4648,0.3234,0.651,7.2963,4.1011,7.6775
design B (half outer ring),60.0,3,0.3,0.4677,0.3124,0.6065,7.1654,4.0329,7.5784
design B (half outer ring),60.0,3,0.32,0.5606,0.3489,0.5731,7.0602,3.9812,7.4489
design B (half outer ring),60.0,3,0.34,0.3649,0.2622,0.537,6.9525,3.9188,7.3305
design B (half outer ring),60.0,3,0.36,0.3392,0.231,0.5517,6.8713,3.8999,7.2075
design B (half outer ring),60.0,3,0.38,0.6274,0.4012,0.7051,6.7059,3.7918,6.9734
design B (half outer ring),60.0,3,0.4,0.7239,0.4235,0.7399,6.5532,3.6976,6.8338
design B (half outer ring),60.0,3,0.42,0.6264,0.3803,0.6959,6.4585,3.6446,6.7382
design B (half outer ring),60.0,3,0.44,0.482,0.3071,0.662,6.3755,3.6216,6.6395
design B (half outer ring),60.0,3,0.46,0.2763,0.1961,0.6017,6.3017,3.5944,6.5374
design B (half outer ring),60.0,3,0.48,0.3109,0.2024,0.6279,6.1993,3.5645,6.4288
design B (half outer ring),60.0,3,0.5,0.2847,0.1904,0.5924,6.1051,3.519,6.2958
design B (half outer ring),60.0,3,0.52,0.2889,0.216,0.5664,5.925,3.4487,6.1136
design B (half outer ring),60.0,3,0.54,0.303,0.2255,0.5143,5.7591,3.3739,5.9484
design B (half outer ring),60.0,3,0.56,0.2713,0.2075,0.4459,5.6445,3.3296,5.8264
design B (half outer ring),60.0,3,0.58,0.2246,0.1932,0.3625,5.5231,3.2735,5.7042
design B (half outer ring),60.0,3,0.6,0.1831,0.1754,0.2841,5.438,3.2288,5.5883
design B (half outer ring),60.0,3,0.62,0.1892,0.1875,0.2823,5.3936,3.2161,5.5398
design B (half outer ring),60.0,3,0.64,0.382,0.2751,0.404,5.2738,3.1446,5.4571
design B (half outer ring),60.0,3,0.66,0.524,0.3361,0.5796,5.1315,3.0727,5.3443
design B (half outer ring),60.0,3,0.68,0.7889,0.4827,0.8133,4.9807,3.005,5.2084
design B (half outer ring),60.0,3,0.7,0.9814,0.5845,1.0117,4.8908,2.9597,5.0659
design B (half outer ring),60.0,3,0.72,1.1001,0.6495,1.1148,4.809,2.9185,4.9991
design B (half outer ring),60.0,3,0.74,1.1872,0.6975,1.2179,4.7272,2.8783,4.9233
design B (half outer ring),60.0,3,0.76,1.141,0.6816,1.2144,4.6581,2.8502,4.8569
design B (half outer ring),60.0,3,0.78,1.1037,0.6345,1.1908,4.5598,2.8166,4.7702
design B (half outer ring),60.0,3,0.8,1.026,0.6167,1.1505,4.4885,2.7821,4.7178
design B (half outer ring),60.0,3,0.82,0.859,0.5768,0.9972,4.3802,2.7125,4.6486
design B (half outer ring),60.0,3,0.84,0.9178,0.6106,0.9516,4.4215,2.7388,4.6402
design B (half outer ring),60.0,3,0.86,0.9139,0.5821,0.9482,4.4258,2.724,4.6611
design B (half outer ring),60.0,3,0.88,0.9045,0.6051,0.976,4.3625,2.7056,4.6464
design B (half outer ring),60.0,3,0.9,0.8715,0.567,0.9166,4.3446,2.6773,4.6178
design B (half outer ring),60.0,3,0.92,0.8279,0.5589,0.9222,4.3026,2.6626,4.5986
design B (half outer ring),60.0,3,0.94,0.8442,0.5739,0.9282,4.2545,2.6456,4.5542
design B (half outer ring),60.0,3,0.96,0.8755,0.5933,0.9634,4.2362,2.6244,4.5129
design B (half outer ring),60.0,3,0.98,0.9253,0.6218,1.0028,4.1955,2.5952,4.4797
design B (half outer ring),60.0,3,1.0,0.9853,0.6578,1.0659,4.1361,2.5659,4.4163
design B (half outer ring),60.0,3,1.02,0.9869,0.655,1.0678,4.1035,2.5473,4.374
design B (half outer ring),60.0,3,1.04,0.9976,0.662,1.0618,4.056,2.5141,4.3191
design B (half outer ring),60.0,3,1.06,1.0233,0.6761,1.0521,3.9924,2.4611,4.2876
design B (half outer ring),60.0,3,1.08,0.9834,0.628,0.9866,3.9621,2.4389,4.2548
design B (half outer ring),60.0,3,1.1,0.9168,0.5603,0.954,3.922,2.4173,4.1794
design B (half outer ring),60.0,3,1.12,0.7885,0.4638,0.8627,3.7899,2.3442,4.1647
design B (half outer ring),60.0,3,1.14,0.7115,0.4375,0.7533,3.7435,2.3408,4.1068
design B (half outer ring),60.0,3,1.16,0.6156,0.3757,0.6672,3.7142,2.317,4.0489
design B (half outer ring),60.0,3,1.18,0.4659,0.293,0.6146,3.6576,2.2807,3.9774
design B (half outer ring),60.0,3,1.2,0.2863,0.1822,0.5609,3.5912,2.235,3.9116
design B (half outer ring),60.0,3,1.22,0.1858,0.1588,0.5315,3.5521,2.1993,3.8718
design B (half outer ring),60.0,3,1.24,0.2248,0.1734,0.5415,3.558,2.2648,3.8819
design B (half outer ring),60.0,3,1.26,0.255,0.1912,0.5647,3.5318,2.2462,3.8325
design B (half outer ring),60.0,3,1.28,0.2637,0.1919,0.5796,3.4763,2.2049,3.7971
design B (half outer ring),60.0,3,1.3,0.2362,0.2066,0.5448,3.4586,2.2062,3.7572
design B (half outer ring),60.0,3,1.32,0.2487,0.2178,0.5128,3.3964,2.174,3.6799
design B (half outer ring),60.0,3,1.34,0.3444,0.2467,0.5059,3.3678,2.1543,3.6016
design B (half outer ring),60.0,3,1.36,0.3477,0.2429,0.4568,3.3268,2.1409,3.5699
design B (half outer ring),60.0,3,1.38,0.3461,0.2646,0.4072,3.2704,2.1588,3.5292
design B (half outer ring),60.0,3,1.4,0.4292,0.3004,0.4444,3.271,2.1512,3.4271
design B (half outer ring),60.0,3,1.42,0.324,0.2505,0.4399,3.2309,2.1299,3.3365
design B (half outer ring),60.0,3,1.44,0.1994,0.1894,0.3636,3.1322,2.0773,3.2583
design B (half outer ring),60.0,3,1.46,0.2046,0.1985,0.2675,3.0618,2.0435,3.2046
design B (half outer ring),60.0,3,1.48,0.2544,0.2333,0.2643,2.975,2.0075,3.0948
design B (half outer ring),60.0,3,1.5,0.2286,0.2084,0.2715,2.9051,1.9359,3.0207
design B (half outer ring),60.0,3,1.52,0.2545,0.2363,0.2907,2.8643,1.892,2.9475
design B (half outer ring),60.0,3,1.54,0.2888,0.2591,0.2934,2.8713,1.9105,2.9277
design B (half outer ring),60.0,3,1.56,0.2792,0.2553,0.305,2.8511,1.901,2.898
design B (half outer ring),60.0,3,1.58,0.2438,0.2426,0.2953,2.8346,1.8992,2.8985
design B (half outer ring),60.0,3,1.6,0.2569,0.2468,0.2587,2.7535,1.86,2.8936
design B (half outer ring),60.0,3,1.62,0.2336,0.1948,0.2433,2.7146,1.8379,2.8488
design B (half outer ring),60.0,3,1.64,0.2048,0.1589,0.2295,2.6725,1.8174,2.8094
design B (half outer ring),60.0,3,1.66,0.201,0.1249,0.2278,2.684,1.8229,2.8012
design B (half outer ring),60.0,3,1.68,0.1925,0.1483,0.2237,2.6517,1.8066,2.7846
design B (half outer ring),60.0,3,1.7,0.2552,0.2406,0.2618,2.6939,1.8276,2.8357
design B (half outer ring),60.0,3,1.72,0.2647,0.2601,0.3131,2.7547,1.8578,2.8551
design B (half outer ring),60.0,3,1.74,0.2558,0.2414,0.3193,2.7473,1.8539,2.8159
design B (half outer ring),60.0,3,1.76,0.256,0.2488,0.3439,2.7518,1.856,2.8354
design B (half outer ring),60.0,3,1.78,0.2563,0.224,0.3757,2.7347,1.8473,2.8299
design B (half outer ring),60.0,3,1.8,0.2566,0.2431,0.361,2.7951,1.8774,2.836
design B (half outer ring),60.0,3,1.82,0.2569,0.2357,0.3377,2.8613,1.9103,2.8632
design B (half outer ring),60.0,3,1.84,0.2572,0.2106,0.3304,2.8589,1.909,2.8607
design B (half outer ring),60.0,3,1.86,0.2575,0.1697,0.3039,2.8801,1.9194,2.8891
design B (half outer ring),60.0,3,1.88,0.2578,0.1725,0.2641,2.8163,1.8873,2.8422
design B (half outer ring),60.0,3,1.9,0.2457,0.1282,0.2519,2.8235,1.8907,2.8499
design B (half outer ring),60.0,3,1.92,0.2382,0.1294,0.2483,2.7989,1.8783,2.8323
design B (half outer ring),60.0,3,1.94,0.2215,0.1189,0.2401,2.8243,1.8908,2.8308
design B (half outer ring),60.0,3,1.96,0.2373,0.1557,0.2481,2.8558,1.9064,2.8638
design B (half outer ring),60.0,3,1.98,0.2565,0.1931,0.2579,2.8028,1.8797,2.8071
design B (half outer ring),60.0,3,2.0,0.2546,0.1879,0.2571,2.7784,1.8674,2.795
design B (half outer ring),60.0,3,2.02,0.2598,0.1812,0.2661,2.7685,1.8623,2.805
design B (half outer ring),60.0,3,2.04,0.2601,0.1891,0.304,2.716,1.8359,2.7572
design B (half outer ring),60.0,3,2.06,0.2604,0.2097,0.3316,2.678,1.8167,2.7383
design B (half outer ring),60.0,3,2.08,0.2607,0.1979,0.3627,2.6069,1.781,2.7017
design B (half outer ring),60.0,3,2.1,0.261,0.1889,0.3756,2.5149,1.7348,2.6513
design B (half outer ring),60.0,3,2.12,0.2613,0.2153,0.3517,2.4901,1.7222,2.6075
design B (half outer ring),60.0,3,2.14,0.2616,0.2358,0.3644,2.4254,1.6897,2.5271
design B (half outer ring),60.0,3,2.16,0.272,0.2304,0.356,2.3813,1.6667,2.5029
design B (half outer ring),60.0,3,2.18,0.2373,0.231,0.2997,2.3599,1.6084,2.4986
design B (half outer ring),60.0,3,2.2,0.2556,0.1896,0.2988,2.3772,1.6358,2.4787
design B (half outer ring),60.0,3,2.22,0.2052,0.1491,0.226,2.289,1.5777,2.3882
design B (half outer ring),60.0,3,2.24,0.2005,0.1817,0.2176,2.3268,1.6194,2.3489
design B (half outer ring),60.0,3,2.26,0.1833,0.1407,0.2165,2.2435,1.569,2.2764
design B (half outer ring),60.0,3,2.28,0.1189,0.0881,0.1733,2.2352,1.5648,2.2759
design B (half outer ring),60.0,3,2.3,0.0903,0.0681,0.1288,2.2536,1.5755,2.2809
design B (half outer ring),60.0,3,2.32,0.0847,0.0557,0.1354,2.2401,1.5725,2.2542
design B (half outer ring),60.0,3,2.34,0.1372,0.098,0.1626,2.1262,1.4867,2.1726
design B (half outer ring),60.0,3,2.36,0.0794,0.0609,0.1318,2.2167,1.5229,2.2201
design B (half outer ring),60.0,3,2.38,0.0986,0.0727,0.1665,2.2489,1.5267,2.2528
design B (half outer ring),60.0,3,2.4,0.0805,0.0597,0.1535,2.2408,1.5377,2.2588
design B (half outer ring),60.0,3,2.42,0.0577,0.0452,0.1417,2.2457,1.5436,2.2656
design B (half outer ring),60.0,3,2.44,0.09,0.0568,0.1598,2.2137,1.5421,2.2419
design B (half outer ring),60.0,3,2.46,0.1602,0.0898,0.1853,2.1964,1.586,2.207
design B (half outer ring),60.0,3,2.48,0.1956,0.117,0.1977,2.1958,1.5759,2.2026
design B (half outer ring),60.0,3,2.5,0.1443,0.1004,0.1706,2.1877,1.569,2.192
design B (half outer ring),60.0,3,2.52,0.1581,0.123,0.1856,2.1303,1.5318,2.1684
design B (half outer ring),60.0,3,2.54,0.122,0.1196,0.1822,2.1337,1.534,2.1935
design B (half outer ring),60.0,3,2.56,0.1708,0.1483,0.2289,2.1922,1.5615,2.25
design B (half outer ring),60.0,3,2.58,0.1668,0.1585,0.2554,2.181,1.611,2.2398
design B (half outer ring),60.0,3,2.6,0.1962,0.1819,0.2429,2.1637,1.6075,2.2445
design B (half outer ring),60.0,3,2.62,0.2769,0.2167,0.2831,2.128,1.6024,2.2259
design B (half outer ring),60.0,3,2.64,0.2213,0.182,0.2971,2.0526,1.57,2.1952
design B (half outer ring),60.0,3,2.66,0.216,0.1498,0.3323,1.9967,1.5409,2.2097
design B (half outer ring),60.0,3,2.68,0.2522,0.1847,0.3591,2.0019,1.5363,2.2788
design B (half outer ring),60.0,3,2.7,0.2493,0.1735,0.3527,2.0147,1.529,2.2797
design B (half outer ring),60.0,3,2.72,0.2632,0.2019,0.3524,2.0093,1.5335,2.2939
