frame,timestamp_sec,detected,line_point_x,line_point_y,line_dir_x,line_dir_y,line_angle_deg,longest_width_px
2132,72.54358286778398,True,96.05,99.51,0.9835,-0.181,-10.43,154.57
2133,72.57760893854748,True,95.53,99.09,0.984,-0.1782,-10.26,151.21
2134,72.61163500931099,True,94.97,98.32,0.9814,-0.1918,-11.06,156.22
2135,72.64566108007449,True,95.01,97.6,0.9808,-0.195,-11.25,154.1
2136,72.67968715083799,True,94.85,97.2,0.9812,-0.1931,-11.13,153.87
2137,72.7137132216015,True,95.5,96.79,0.9809,-0.1946,-11.22,153.34
2138,72.747739292365,True,95.52,96.6,0.9804,-0.1971,-11.37,153.45
2139,72.7817653631285,True,95.74,96.18,0.9793,-0.2025,-11.68,155.03
2140,72.81579143389199,True,95.83,96.09,0.9783,-0.2071,-11.95,155.31
2141,72.84981750465549,True,95.31,96.43,0.9791,-0.2035,-11.74,153.26
2142,72.883843575419,True,94.35,96.81,0.9791,-0.2034,-11.74,152.64
2143,72.9178696461825,True,93.62,96.73,0.977,-0.2132,-12.31,154.91
2144,72.951895716946,True,93.13,97.0,0.9764,-0.2159,-12.47,155.2
2145,72.9859217877095,True,92.22,97.31,0.9766,-0.2151,-12.42,154.6
2146,73.019947858473,True,91.39,97.68,0.9753,-0.2211,-12.77,154.31
2147,73.0539739292365,True,91.06,97.85,0.9751,-0.2217,-12.81,152.63
2148,73.08800000000001,True,90.42,98.26,0.9749,-0.2228,-12.87,152.57
2149,73.1220260707635,True,89.76,98.67,0.9739,-0.2268,-13.11,152.35
2150,73.156052141527,True,88.75,98.6,0.9724,-0.2332,-13.49,153.61
2151,73.1900782122905,True,87.77,98.4,0.9723,-0.2337,-13.51,153.44
2152,73.224104283054,True,86.85,98.35,0.9707,-0.2404,-13.91,155.83
2153,73.2581303538175,True,86.62,98.41,0.9707,-0.2404,-13.91,155.57
2154,73.29215642458101,True,85.65,97.88,0.97,-0.2429,-14.06,154.95
2155,73.32618249534451,True,85.6,97.84,0.9687,-0.2481,-14.36,156.18
2156,73.36020856610801,True,86.03,97.85,0.9676,-0.2523,-14.61,156.2
2157,73.39423463687152,True,86.6,97.54,0.9679,-0.2512,-14.55,156.78
2158,73.428260707635,True,87.89,97.27,0.9667,-0.2559,-14.83,154.48
2159,73.46228677839851,True,88.3,97.03,0.9657,-0.2597,-15.05,156.35
2160,73.49631284916201,True,89.79,96.86,0.9653,-0.2611,-15.14,156.19
2161,73.53033891992551,True,90.72,96.95,0.9644,-0.2646,-15.34,156.19
2162,73.56436499068901,True,90.74,97.05,0.9637,-0.267,-15.48,158.48
2163,73.59839106145252,True,90.5,97.05,0.9635,-0.2678,-15.54,158.82
2164,73.63241713221602,True,89.61,97.13,0.9634,-0.2681,-15.55,158.04
2165,73.66644320297952,True,88.15,97.42,0.962,-0.2729,-15.84,158.84
2166,73.70046927374302,True,87.42,97.47,0.9624,-0.2715,-15.76,156.49
2167,73.73449534450651,True,85.71,97.35,0.9618,-0.2739,-15.89,157.76
2168,73.76852141527002,True,82.9,97.31,0.9598,-0.2807,-16.3,159.3
2169,73.80254748603352,True,81.21,97.43,0.9593,-0.2823,-16.4,160.1
2170,73.83657355679702,True,80.37,96.85,0.9596,-0.2812,-16.33,157.15
2171,73.87059962756052,True,79.32,97.0,0.9575,-0.2884,-16.76,160.63
2172,73.90462569832403,True,78.58,97.11,0.9575,-0.2884,-16.76,161.55
2173,73.93865176908753,True,78.51,97.21,0.958,-0.2868,-16.67,161.6
2174,73.97267783985103,True,78.21,97.53,0.958,-0.2867,-16.66,158.37
2175,74.00670391061453,True,78.08,97.96,0.956,-0.2935,-17.07,163.05
2176,74.04072998137802,True,78.2,98.02,0.9563,-0.2925,-17.01,158.7
2177,74.07475605214152,True,78.2,98.14,0.9547,-0.2975,-17.31,160.64
2178,74.10878212290503,True,78.3,98.22,0.9535,-0.3012,-17.53,165.41
2179,74.14280819366853,True,78.81,98.0,0.9548,-0.2972,-17.29,161.73
2180,74.17683426443203,True,79.61,97.84,0.9531,-0.3025,-17.61,158.36
2181,74.21086033519553,True,80.92,97.85,0.9522,-0.3055,-17.79,164.84
2182,74.24488640595904,True,82.68,97.47,0.9519,-0.3063,-17.84,162.88
2183,74.27891247672254,True,84.0,97.56,0.9502,-0.3116,-18.16,165.46
2184,74.31293854748604,True,85.17,97.26,0.9449,-0.3272,-19.1,174.6
2185,74.34696461824953,True,86.26,97.35,0.9495,-0.3137,-18.28,167.2
2186,74.38099068901303,True,86.78,97.47,0.9517,-0.3071,-17.88,163.55
2187,74.41501675977653,True,86.9,97.51,0.9521,-0.3058,-17.8,161.82
2188,74.44904283054004,True,86.71,97.54,0.9515,-0.3076,-17.92,165.71
2189,74.48306890130354,True,85.93,97.32,0.9494,-0.314,-18.3,171.54
2190,74.51709497206704,True,84.7,97.29,0.9476,-0.3194,-18.62,171.74
2191,74.55112104283054,True,83.07,97.48,0.9393,-0.3432,-20.07,188.32
2192,74.58514711359405,True,81.44,97.2,0.9448,-0.3276,-19.12,175.07
2193,74.61917318435755,True,79.95,97.29,0.9428,-0.3333,-19.47,180.29
2194,74.65319925512104,True,78.73,97.22,0.9438,-0.3305,-19.3,180.77
2195,74.68722532588454,True,77.76,97.26,0.945,-0.3272,-19.1,176.8
2196,74.72125139664804,True,76.77,97.54,0.9427,-0.3335,-19.48,175.82
2197,74.75527746741155,True,76.17,97.5,0.9474,-0.32,-18.66,170.07
2198,74.78930353817505,True,75.29,98.07,0.9409,-0.3388,-19.8,189.59
2199,74.82332960893855,True,75.06,98.45,0.9318,-0.363,-21.29,219.47
2200,74.85735567970205,True,74.17,98.54,0.9305,-0.3663,-21.48,227.26
2201,74.89138175046556,True,73.47,98.47,0.938,-0.3466,-20.28,193.67
2202,74.92540782122906,True,72.45,98.69,0.9312,-0.3645,-21.38,221.36
2203,74.95943389199255,True,72.19,98.54,0.9366,-0.3505,-20.52,201.3
2204,74.99345996275605,True,72.46,98.46,0.9299,-0.3677,-21.57,226.39
2205,75.02748603351955,True,73.34,98.44,0.9389,-0.3441,-20.13,190.19
2206,75.06151210428305,True,73.83,98.58,0.9408,-0.3389,-19.81,183.46
2207,75.09553817504656,True,75.21,98.47,0.937,-0.3493,-20.45,190.48
2208,75.12956424581006,True,76.55,98.66,0.9293,-0.3693,-21.67,222.11
2209,75.16359031657356,True,77.8,98.87,0.9243,-0.3817,-22.44,245.56
2210,75.19761638733706,True,79.26,98.89,0.9422,-0.3351,-19.58,173.51
2211,75.23164245810057,True,80.42,98.98,0.9386,-0.3451,-20.19,192.25
2212,75.26566852886407,True,81.1,99.18,0.924,-0.3824,-22.49,266.72
2213,75.29969459962756,True,81.94,99.55,0.9205,-0.3907,-23.0,314.56
2214,75.33372067039106,True,82.31,99.5,0.9353,-0.3537,-20.72,205.37
2215,75.36774674115456,True,82.78,99.43,0.9312,-0.3645,-21.37,224.72
2216,75.40177281191806,True,82.97,99.53,0.9359,-0.3522,-20.62,207.96
2217,75.43579888268157,True,83.2,99.78,0.9343,-0.3565,-20.88,226.81
2218,75.46982495344507,True,82.84,99.77,0.9288,-0.3705,-21.74,269.1
2219,75.50385102420857,True,82.67,99.38,0.9201,-0.3917,-23.06,371.4
2220,75.53787709497207,True,81.47,99.75,0.9193,-0.3936,-23.18,461.07
2221,75.57190316573558,True,80.06,99.85,0.917,-0.399,-23.51,599.77
2222,75.60592923649907,True,78.89,99.87,0.9273,-0.3743,-21.98,296.06
2223,75.63995530726257,True,78.13,99.9,0.9174,-0.398,-23.45,620.32
2224,75.67398137802607,True,76.33,99.98,0.9279,-0.3727,-21.88,307.19
2225,75.70800744878957,True,75.38,100.07,0.9122,-0.4098,-24.19,811.19
2226,75.74203351955308,True,74.37,99.81,0.9176,-0.3976,-23.43,567.4
2227,75.77605959031658,True,73.63,99.67,0.933,-0.3599,-21.1,264.11
2228,75.81008566108008,True,73.37,99.72,0.9136,-0.4066,-23.99,1161.23
2229,75.84411173184358,True,73.41,99.69,0.9135,-0.4068,-24.0,1008.59
2230,75.87813780260709,True,73.55,99.53,0.9181,-0.3963,-23.35,657.01
2231,75.91216387337057,True,75.2,99.75,0.9159,-0.4015,-23.67,961.73
2232,75.94618994413408,True,76.46,99.84,0.9136,-0.4066,-23.99,1999.98
2233,75.98021601489758,True,77.47,99.71,0.932,-0.3625,-21.25,306.17
2234,76.01424208566108,True,79.14,99.64,0.9268,-0.3756,-22.06,469.06
2235,76.04826815642458,True,79.87,100.47,0.9299,-0.3678,-21.58,353.07
2236,76.08229422718809,True,80.69,100.31,0.9211,-0.3893,-22.91,627.02
2237,76.11632029795159,True,81.98,100.71,0.916,-0.4012,-23.65,2205.25
2238,76.15034636871509,True,83.81,101.1,0.9222,-0.3868,-22.76,629.35
2239,76.1843724394786,True,84.82,101.1,0.9272,-0.3747,-22.0,432.8
2240,76.21839851024208,True,85.58,101.22,0.9261,-0.3773,-22.17,515.74
2241,76.25242458100558,True,85.94,101.43,0.0,-1.0,-90.0,4415.17
2242,76.28645065176909,True,85.93,101.42,0.9357,-0.3529,-20.66,306.45
2243,76.32047672253259,True,85.56,101.49,0.9272,-0.3746,-22.0,519.79
2244,76.35450279329609,True,84.62,101.71,0.9344,-0.3562,-20.87,338.07
2245,76.3885288640596,True,83.5,101.92,0.0,-1.0,-90.0,1787.56
2246,76.4225549348231,True,82.05,101.98,0.0,-1.0,-90.0,4743.72
2247,76.4565810055866,True,79.39,102.09,0.0,-1.0,-90.0,1208.22
2248,76.4906070763501,True,77.35,101.72,0.0,-1.0,-90.0,1232.27
2249,76.52463314711359,True,75.38,101.43,0.9343,-0.3565,-20.88,400.86
2250,76.55865921787709,True,73.85,101.02,0.0,-1.0,-90.0,1019.35
2251,76.5926852886406,True,72.84,100.69,0.0,-1.0,-90.0,693.29
2252,76.6267113594041,True,72.12,100.33,0.9222,-0.3867,-22.75,1581.57
2253,76.6607374301676,True,72.19,99.92,0.931,-0.3649,-21.4,574.31
2254,76.6947635009311,True,72.78,99.61,0.9348,-0.3551,-20.8,383.07
2255,76.7287895716946,True,74.19,99.59,0.9337,-0.3579,-20.97,385.9
2256,76.76281564245811,True,75.84,99.48,0.9248,-0.3803,-22.35,870.9
2257,76.79684171322161,True,78.64,99.12,0.9409,-0.3387,-19.8,253.75
2258,76.8308677839851,True,81.61,98.95,0.9287,-0.3708,-21.77,486.26
2259,76.8648938547486,True,84.67,98.92,0.9425,-0.3342,-19.52,242.2
2260,76.8989199255121,True,86.04,98.89,0.9319,-0.3626,-21.26,412.01
2261,76.9329459962756,True,90.36,98.61,0.9433,-0.332,-19.39,245.96
2262,76.96697206703911,True,91.98,98.75,0.9337,-0.358,-20.98,344.73
2263,77.00099813780261,True,92.88,98.49,0.9358,-0.3526,-20.65,359.7
2264,77.03502420856611,True,93.37,98.65,0.935,-0.3545,-20.76,339.84
2265,77.06905027932962,True,92.92,98.31,0.9453,-0.3261,-19.03,250.91
2266,77.10307635009312,True,92.35,98.26,0.9417,-0.3365,-19.66,255.12
2267,77.1371024208566,True,90.85,98.27,0.9468,-0.3219,-18.78,222.99
2268,77.17112849162011,True,88.46,98.53,0.9385,-0.3453,-20.2,285.29
2269,77.20515456238361,True,86.16,98.41,0.9397,-0.342,-20.0,272.36
2270,77.23918063314711,True,83.9,98.35,0.9378,-0.3472,-20.32,289.01
2271,77.27320670391062,True,81.04,98.12,0.9486,-0.3164,-18.44,213.37
2272,77.30723277467412,True,78.72,98.37,0.9387,-0.3448,-20.17,278.1
2273,77.34125884543762,True,76.99,98.24,0.9459,-0.3245,-18.93,228.68
2274,77.37528491620112,True,75.84,98.33,0.9406,-0.3394,-19.84,261.96
2275,77.40931098696463,True,74.94,98.51,0.949,-0.3152,-18.37,208.14
2276,77.44333705772812,True,74.74,98.55,0.9498,-0.3128,-18.23,201.46
2277,77.47736312849162,True,74.61,98.38,0.9475,-0.3198,-18.65,213.64
2278,77.51138919925512,True,75.06,98.79,0.9542,-0.299,-17.4,179.17
2279,77.54541527001862,True,76.12,99.01,0.9479,-0.3185,-18.57,198.55
2280,77.57944134078213,True,78.0,99.27,0.9528,-0.3035,-17.67,181.11
2281,77.61346741154563,True,79.66,99.24,0.9528,-0.3037,-17.68,177.7
2282,77.64749348230913,True,80.56,99.22,0.9461,-0.324,-18.9,200.94
2283,77.68151955307263,True,83.03,99.07,0.955,-0.2967,-17.26,176.7
2284,77.71554562383614,True,86.72,98.79,0.9535,-0.3014,-17.54,180.99
2285,77.74957169459962,True,88.97,98.6,0.9516,-0.3074,-17.9,183.29
2286,77.78359776536313,True,90.94,98.31,0.9541,-0.2995,-17.43,181.02
2287,77.81762383612663,True,92.15,97.95,0.9548,-0.2971,-17.28,179.21
2288,77.85164990689013,True,92.99,97.55,0.9544,-0.2986,-17.37,176.01
2289,77.88567597765363,True,93.22,96.87,0.9546,-0.2979,-17.33,181.51
2290,77.91970204841714,True,92.77,96.7,0.9496,-0.3136,-18.28,194.44
2291,77.95372811918064,True,92.31,96.26,0.9492,-0.3146,-18.34,189.17
2292,77.98775418994414,True,91.14,95.94,0.9553,-0.2956,-17.2,179.78
2293,78.02178026070764,True,89.56,96.03,0.954,-0.2999,-17.45,179.87
2294,78.05580633147113,True,87.58,95.98,0.9535,-0.3012,-17.53,176.61
2295,78.08983240223463,True,85.64,95.91,0.9539,-0.3,-17.46,174.06
2296,78.12385847299814,True,83.82,95.92,0.9536,-0.3012,-17.53,172.74
2297,78.15788454376164,True,81.78,96.02,0.9569,-0.2904,-16.88,168.33
2298,78.19191061452514,True,81.02,96.26,0.9549,-0.2971,-17.28,174.56
2299,78.22593668528864,True,79.27,96.73,0.9481,-0.3181,-18.55,188.5
2300,78.25996275605215,True,77.47,96.64,0.9556,-0.2945,-17.13,169.47
2301,78.29398882681565,True,76.84,96.69,0.9521,-0.3059,-17.81,176.47
2302,78.32801489757915,True,76.19,97.42,0.9548,-0.2973,-17.29,167.93
2303,78.36204096834264,True,76.03,97.34,0.9517,-0.307,-17.88,175.02
2304,78.39606703910614,True,76.66,97.22,0.9504,-0.3111,-18.13,177.16
2305,78.43009310986965,True,77.1,97.58,0.9513,-0.3081,-17.95,171.37
2306,78.46411918063315,True,77.73,98.0,0.9556,-0.2947,-17.14,166.05
2307,78.49814525139665,True,78.85,97.7,0.9566,-0.2913,-16.93,163.06
2308,78.53217132216015,True,79.96,97.7,0.9556,-0.2948,-17.14,164.61
2309,78.56619739292366,True,80.97,97.49,0.9515,-0.3078,-17.92,169.68
2310,78.60022346368716,True,81.78,97.05,0.955,-0.2966,-17.26,164.68
2311,78.63424953445066,True,82.6,96.75,0.9503,-0.3114,-18.14,170.94
2312,78.66827560521415,True,83.27,96.2,0.9565,-0.2917,-16.96,161.53
2313,78.70230167597765,True,83.93,95.99,0.9542,-0.2991,-17.4,168.49
2314,78.73632774674115,True,84.48,95.23,0.956,-0.2934,-17.06,161.89
2315,78.77035381750466,True,83.92,94.81,0.9531,-0.3026,-17.61,167.41
2316,78.80437988826816,True,83.96,94.02,0.9544,-0.2984,-17.36,163.42
2317,78.83840595903166,True,83.3,93.53,0.9524,-0.3048,-17.75,167.21
2318,78.87243202979516,True,82.73,93.14,0.9539,-0.3,-17.46,168.67
2319,78.90645810055867,True,81.83,92.59,0.9542,-0.2991,-17.4,163.24
2320,78.94048417132217,True,80.58,92.34,0.9521,-0.3059,-17.81,165.51
2321,78.97451024208566,True,79.5,92.01,0.9545,-0.2982,-17.35,161.62
2322,79.00853631284916,True,79.08,91.61,0.9536,-0.3012,-17.53,161.82
2323,79.04256238361266,True,78.47,91.73,0.9511,-0.3089,-17.99,165.06
2324,79.07658845437616,True,78.12,91.69,0.9514,-0.3079,-17.93,163.65
2325,79.11061452513967,True,78.08,92.21,0.9499,-0.3126,-18.22,163.55
2326,79.14464059590317,True,78.11,92.57,0.9525,-0.3045,-17.73,159.5
2327,79.17866666666667,True,78.58,93.31,0.9524,-0.3049,-17.75,161.37
2328,79.21269273743017,True,79.14,93.9,0.9503,-0.3112,-18.13,160.59
2329,79.24671880819368,True,79.71,94.3,0.9515,-0.3078,-17.93,160.1
2330,79.28074487895717,True,80.1,94.66,0.9505,-0.3106,-18.1,159.14
2331,79.31477094972067,True,81.15,95.51,0.9511,-0.3089,-17.99,159.67
2332,79.34879702048417,True,81.95,96.15,0.9504,-0.3111,-18.12,159.21
2333,79.38282309124767,True,82.56,96.21,0.9512,-0.3086,-17.98,159.25
2334,79.41684916201118,True,83.11,95.97,0.9505,-0.3108,-18.11,159.24
2335,79.45087523277468,True,83.03,96.5,0.9505,-0.3108,-18.11,159.29
2336,79.48490130353818,True,83.04,96.54,0.951,-0.3093,-18.02,157.59
2337,79.51892737430168,True,83.2,96.14,0.9496,-0.3135,-18.27,158.17
2338,79.55295344506519,True,82.67,95.61,0.9453,-0.3262,-19.04,162.25
2339,79.58697951582867,True,81.95,95.45,0.9441,-0.3298,-19.26,165.85
2340,79.62100558659218,True,81.68,94.86,0.9471,-0.321,-18.72,159.75
2341,79.65503165735568,True,80.7,94.23,0.9415,-0.3371,-19.7,165.94
2342,79.68905772811918,True,80.39,93.23,0.9426,-0.3341,-19.52,164.47
2343,79.72308379888268,True,79.98,92.74,0.9428,-0.3335,-19.48,162.91
2344,79.75710986964619,True,79.52,92.32,0.9451,-0.3269,-19.08,161.01
2345,79.79113594040969,True,79.09,91.74,0.9412,-0.3379,-19.75,165.59
2346,79.82516201117319,True,78.56,90.59,0.9453,-0.3262,-19.04,161.57
2347,79.8591880819367,True,78.01,90.33,0.9449,-0.3273,-19.11,159.77
2348,79.89321415270018,True,77.85,90.23,0.9385,-0.3452,-20.19,166.28
2349,79.92724022346368,True,77.87,89.94,0.9382,-0.3461,-20.25,166.39
2350,79.96126629422719,True,77.82,89.87,0.9374,-0.3483,-20.39,169.05
2351,79.99529236499069,True,77.76,89.91,0.9376,-0.3477,-20.35,167.39
2352,80.02931843575419,True,77.73,90.22,0.9358,-0.3526,-20.65,164.49
2353,80.0633445065177,True,77.88,90.37,0.941,-0.3384,-19.78,161.37
2354,80.0973705772812,True,77.94,90.83,0.9346,-0.3558,-20.84,165.3
2355,80.1313966480447,True,78.69,91.39,0.9351,-0.3543,-20.75,165.23
2356,80.1654227188082,True,78.62,92.16,0.9365,-0.3506,-20.52,162.25
2357,80.19944878957169,True,78.88,92.39,0.9332,-0.3595,-21.07,165.88
2358,80.23347486033519,True,78.67,92.96,0.9314,-0.3641,-21.35,166.0
2359,80.2675009310987,True,78.22,93.38,0.9326,-0.3608,-21.15,163.43
2360,80.3015270018622,True,77.82,93.63,0.9308,-0.3655,-21.44,164.76
2361,80.3355530726257,True,77.37,93.47,0.9371,-0.3491,-20.43,160.64
2362,80.3695791433892,True,76.95,93.38,0.9296,-0.3685,-21.62,166.52
2363,80.4036052141527,True,76.44,93.3,0.9271,-0.3749,-22.02,170.2
2364,80.43763128491621,True,76.0,93.19,0.9215,-0.3885,-22.86,176.93
2365,80.47165735567971,True,75.7,92.66,0.9349,-0.3549,-20.79,162.57
2366,80.5056834264432,True,74.76,92.03,0.9237,-0.3832,-22.53,172.61
2367,80.5397094972067,True,74.61,91.97,0.9252,-0.3795,-22.3,172.49
2368,80.5737355679702,True,74.97,91.42,0.9222,-0.3867,-22.75,175.21
2369,80.6077616387337,True,75.33,90.78,0.9183,-0.3959,-23.32,180.07
2370,80.64178770949721,True,76.19,90.32,0.9155,-0.4023,-23.72,187.21
2371,80.67581378026071,True,76.54,90.24,0.9212,-0.3892,-22.9,174.63
2372,80.70983985102421,True,76.47,89.88,0.9182,-0.3961,-23.33,178.11
2373,80.74386592178772,True,76.66,89.23,0.916,-0.4013,-23.66,186.23
2374,80.77789199255122,True,76.74,89.0,0.913,-0.408,-24.08,189.84
2375,80.8119180633147,True,77.12,89.03,0.9132,-0.4076,-24.05,187.97
2376,80.84594413407821,True,77.25,89.0,0.9146,-0.4045,-23.86,184.85
2377,80.87997020484171,True,77.17,89.02,0.908,-0.4189,-24.77,196.67
2378,80.91399627560521,True,76.82,89.1,0.9104,-0.4138,-24.44,191.13
2379,80.94802234636872,True,76.2,89.29,0.9094,-0.4159,-24.58,189.82
2380,80.98204841713222,True,75.94,89.34,0.9088,-0.4173,-24.67,192.28
2381,81.01607448789572,True,75.44,89.44,0.9076,-0.4199,-24.83,194.96
2382,81.05010055865922,True,74.94,89.52,0.9148,-0.4039,-23.82,178.45
2383,81.08412662942273,True,74.28,89.71,0.9098,-0.415,-24.52,182.87
2384,81.11815270018622,True,73.5,89.48,0.9052,-0.4249,-25.14,197.19
2385,81.15217877094972,True,72.86,89.49,0.9048,-0.4258,-25.2,194.02
2386,81.18620484171322,True,72.22,89.61,0.9098,-0.4152,-24.53,188.38
2387,81.22023091247672,True,71.57,89.8,0.9024,-0.4309,-25.52,203.32
2388,81.25425698324023,True,71.17,89.89,0.9084,-0.4181,-24.71,194.07
2389,81.28828305400373,True,70.98,90.09,0.9073,-0.4205,-24.87,183.23
2390,81.32230912476723,True,71.09,90.51,0.9018,-0.4323,-25.61,200.06
2391,81.35633519553073,True,72.2,90.86,0.9056,-0.4242,-25.1,191.56
2392,81.39036126629424,True,72.68,91.34,0.9014,-0.4329,-25.65,197.64
2393,81.42438733705772,True,73.69,91.81,0.902,-0.4317,-25.58,199.71
2394,81.45841340782123,True,74.25,92.26,0.8987,-0.4385,-26.01,208.88
2395,81.49243947858473,True,74.84,92.74,0.9012,-0.4334,-25.68,207.29
2396,81.52646554934823,True,74.95,93.09,0.8942,-0.4477,-26.6,218.35
2397,81.56049162011173,True,75.45,92.79,0.8981,-0.4398,-26.09,213.09
2398,81.59451769087524,True,75.03,93.28,0.8998,-0.4364,-25.87,206.23
2399,81.62854376163874,True,74.64,93.26,0.894,-0.4482,-26.63,221.72
2400,81.66256983240224,True,74.1,93.03,0.894,-0.4482,-26.63,220.3
2401,81.69659590316574,True,74.05,92.59,0.8969,-0.4423,-26.25,221.11
2402,81.73062197392925,True,73.38,92.2,0.8915,-0.453,-26.94,254.65
2403,81.76464804469273,True,73.17,91.95,0.892,-0.4521,-26.88,245.18
2404,81.79867411545624,True,72.83,91.51,0.8928,-0.4505,-26.77,241.16
2405,81.83270018621974,True,72.6,90.89,0.8916,-0.4527,-26.92,243.25
2406,81.86672625698324,True,72.42,90.46,0.8925,-0.451,-26.8,233.87
2407,81.90075232774674,True,72.08,90.31,0.8886,-0.4588,-27.31,260.09
2408,81.93477839851025,True,71.68,89.84,0.8924,-0.4513,-26.83,257.92
2409,81.96880446927375,True,70.94,89.62,0.8878,-0.4602,-27.4,297.83
2410,82.00283054003725,True,70.32,89.47,0.8926,-0.4508,-26.8,240.46
2411,82.03685661080075,True,69.94,89.27,0.8902,-0.4556,-27.1,252.19
2412,82.07088268156424,True,69.99,88.94,0.886,-0.4637,-27.63,319.21
2413,82.10490875232774,True,69.82,89.09,0.8883,-0.4592,-27.34,248.29
2414,82.13893482309125,True,70.11,89.32,0.8874,-0.461,-27.45,279.06
2415,82.17296089385475,True,70.61,89.57,0.886,-0.4636,-27.62,261.66
2416,82.20698696461825,True,71.17,89.8,0.8856,-0.4644,-27.67,242.86
2417,82.24101303538176,True,72.19,90.26,0.8883,-0.4593,-27.34,267.74
2418,82.27503910614526,True,72.75,90.85,0.8921,-0.4519,-26.87,221.48
2419,82.30906517690876,True,73.26,91.19,0.8846,-0.4663,-27.79,277.38
2420,82.34309124767226,True,73.55,91.34,0.8881,-0.4596,-27.36,277.14
2421,82.37711731843575,True,73.48,91.75,0.8844,-0.4668,-27.83,283.02
2422,82.41114338919925,True,72.98,91.97,0.8904,-0.4551,-27.07,258.12
2423,82.44516945996276,True,72.27,92.21,0.8882,-0.4594,-27.35,249.3
2424,82.47919553072626,True,71.39,92.53,0.8867,-0.4623,-27.54,276.61
2425,82.51322160148976,True,70.69,92.64,0.8833,-0.4687,-27.95,371.32
2426,82.54724767225326,True,69.9,92.69,0.8828,-0.4698,-28.02,355.64
2427,82.58127374301677,True,69.59,92.53,0.8908,-0.4543,-27.02,258.46
2428,82.61529981378027,True,69.31,92.56,0.8894,-0.4571,-27.2,305.53
2429,82.64932588454377,True,68.85,92.7,0.8842,-0.4672,-27.85,352.98
2430,82.68335195530726,True,69.14,92.59,0.8863,-0.4632,-27.59,323.34
2431,82.71737802607076,True,69.35,92.52,0.8863,-0.4631,-27.59,328.8
2432,82.75140409683426,True,69.72,92.24,0.8897,-0.4565,-27.16,306.08
2433,82.78543016759777,True,70.89,92.08,0.9205,-0.3908,-23.0,159.34
2434,82.81945623836127,True,71.84,92.27,0.9211,-0.3892,-22.91,173.71
2435,82.85348230912477,True,72.27,92.05,0.8894,-0.457,-27.2,318.87
2436,82.88750837988827,True,74.07,91.81,0.919,-0.3943,-23.22,177.06
2437,82.92153445065178,True,75.36,91.84,0.8917,-0.4526,-26.91,294.13
2438,82.95556052141528,True,76.32,91.65,0.8904,-0.4551,-27.07,365.95
2439,82.98958659217877,True,78.04,91.31,0.8912,-0.4535,-26.97,325.26
2440,83.02361266294227,True,79.2,91.21,0.893,-0.45,-26.74,300.99
2441,83.05763873370577,True,80.7,90.33,0.8928,-0.4505,-26.78,284.74
2442,83.09166480446927,True,81.5,90.31,0.8964,-0.4432,-26.31,257.8
2443,83.12569087523278,True,82.32,90.27,0.8941,-0.4479,-26.61,278.85
2444,83.15971694599628,True,82.76,90.06,0.897,-0.4421,-26.24,272.71
2445,83.19374301675978,True,82.81,90.11,0.8967,-0.4426,-26.27,278.51
2446,83.22776908752328,True,82.62,90.89,0.9231,-0.3846,-22.62,179.55
2447,83.26179515828679,True,81.91,91.32,0.901,-0.4338,-25.71,276.41
2448,83.29582122905028,True,81.15,91.58,0.9003,-0.4352,-25.8,283.72
2449,83.32984729981378,True,80.72,91.92,0.9213,-0.3889,-22.89,188.37
2450,83.36387337057728,True,79.6,92.44,0.9012,-0.4333,-25.68,298.75
2451,83.39789944134078,True,78.12,93.28,0.9051,-0.4252,-25.16,232.58
2452,83.43192551210429,True,76.8,93.86,0.9,-0.4359,-25.84,293.98
2453,83.46595158286779,True,75.86,93.73,0.9027,-0.4302,-25.48,265.26
2454,83.49997765363129,True,75.32,93.82,0.9038,-0.4279,-25.33,241.48
2455,83.5340037243948,True,75.27,94.29,0.9059,-0.4236,-25.06,229.35
2456,83.5680297951583,True,74.81,94.93,0.9025,-0.4308,-25.52,267.13
2457,83.60205586592178,True,75.01,94.73,0.9039,-0.4278,-25.33,279.57
2458,83.63608193668529,True,74.97,94.65,0.9059,-0.4235,-25.05,260.06
2459,83.67010800744879,True,75.1,94.71,0.9058,-0.4237,-25.07,265.11
2460,83.70413407821229,True,75.75,94.87,0.904,-0.4275,-25.31,268.27
2461,83.7381601489758,True,76.26,94.73,0.9082,-0.4185,-24.74,249.7
2462,83.7721862197393,True,76.46,94.71,0.9068,-0.4215,-24.93,256.69
2463,83.8062122905028,True,77.84,94.22,0.9291,-0.3699,-21.71,177.76
2464,83.8402383612663,True,79.41,93.65,0.9253,-0.3791,-22.28,183.59
2465,83.8742644320298,True,80.49,93.56,0.9092,-0.4163,-24.6,245.48
2466,83.90829050279329,True,82.37,92.91,0.9071,-0.4209,-24.89,254.6
2467,83.9423165735568,True,84.21,92.55,0.931,-0.3651,-21.41,172.21
2468,83.9763426443203,True,85.77,92.23,0.9084,-0.4181,-24.71,235.7
2469,84.0103687150838,True,86.87,91.92,0.9296,-0.3687,-21.63,178.53
2470,84.0443947858473,True,87.51,91.71,0.9093,-0.4162,-24.6,264.13
2471,84.0784208566108,True,87.65,91.62,0.9087,-0.4174,-24.67,243.72
2472,84.11244692737431,True,87.48,91.4,0.9091,-0.4167,-24.62,272.88
